ID,POS,Gloss
35848,noun,"a mountain peak in the Rockies in central Colorado (14,109 feet high)",
35849,noun,"a tributary of the Kansas River that flows from eastern Colorado eastward through Nebraska and Kansas",
35850,noun,"a peak in the Rocky Mountains in central Colorado (14,036 feet high)",
35851,noun,"a tributary of the Platte River",
35852,verb,"teach and supervise (someone); act as a trainer or coach (to), as in sports; ""He is training our Olympic team""; ""She is coaching the crew""",
35853,verb,"exercise in order to prepare for an event or competition; ""She is training for the Olympics""",
35854,verb,"drive a coach",
35855,verb,"operate or control a vehicle; ""drive a car or bus""; ""Can you drive this four-wheel truck?""",
35856,noun,"one who trains other persons or animals",
35857,noun,"a coach of basketball players",
35858,noun,"a trainer of athletes",
35859,noun,"a coach of football players",
35860,noun,"a coach of hockey players",
35861,noun,"a coach of tennis players",
35862,noun,"United States baseball player and manager (1873-1934)",
35863,noun,"a person who gives private instruction (as in singing or acting)",
35864,noun,"a person whose occupation is teaching",
35865,noun,"a teacher who is paid to cram students for examinations",
35866,noun,"a large coach-and-four formerly used to carry passengers and mail on regular routes between towns; ""we went out of town together by stage about ten or twelve miles""",
35867,noun,"a man who drives a coach (or carriage)",
35868,noun,"act of working jointly; ""they worked either in collaboration or independently""",
35869,adjective,"capable of coagulating and becoming thick",
35870,noun,"an enzyme that induces coagulation",
35871,noun,"an enzyme that acts on fibrinogen in blood causing it to clot",
35872,noun,"an enzyme that occurs in gastric juice; causes milk to coagulate",
35873,adjective,"transformed from a liquid into a soft semisolid or solid mass; ""coagulated blood""; ""curdled milk""; ""grumous blood""",
35874,noun,"a process in which liquid blood is changed into a semisolid mass (a blood clot)",
35875,noun,"congealing tissue by heat (as by electric current)",
35876,verb,"supply with coal",
35877,verb,"take in coal; ""The big ship coaled""",
35878,verb,"fold up; ""take in the sails""",
35879,noun,"fuel consisting of the remains of organisms preserved in rocks in the earth's crust with high carbon and hydrogen content",
35880,noun,"matter produced by plants or growing in the manner of a plant",
35881,noun,"rich in tarry hydrocarbons; burns readily with a smoky yellow flame",
35882,noun,"intermediate between peat and bituminous coal",
35883,noun,"coal suitable for use under steam boilers",
35884,noun,"a hot fragment of wood or coal that is left from a fire and is glowing or smoldering",
35885,noun,"gaseous mixture produced by distillation of bituminous coal and used for heating and lighting",
35886,verb,"become one; ""Germany unified officially in 1990""; ""Will the two Koreas unify?""",
35887,noun,"the union of diverse things into one body or form or group; the growing together of parts",
35888,noun,"the act of making or becoming a single unit; ""the union of opposing factions""; ""he looked forward to the unification of his family for the holidays""",
35889,adjective,"growing together, fusing; ""coalescent tradititions""; ""coalescent bones""",
35890,noun,"a region where there is coal underground",
35891,noun,"a geographic region (land or sea) under which something valuable is found; ""the diamond fields of South Africa""",
35892,noun,"the state of being under federal control; ""the federalization of postal service""",
35893,noun,"a raised framework around a hatchway on a ship to keep water out",
35894,verb,"fit tightly and fasten",
35895,adjective,"(of an insect pupa) enclosed in a rigid case",
35896,noun,"tight or narrow compression",
35897,noun,"the process or result of becoming smaller or pressed together; ""the contraction of a gas on cooling""",
35898,adjective,"of textures that are rough to the touch or substances consisting of relatively large particles; ""coarse meal""; ""coarse sand""; ""a coarse weave""",
35899,noun,"the feel of a surface or a fabric; ""the wall had a smooth texture""",
35900,adjective,"not having a fine texture; ""coarse-grained wood""; ""large-grained sand""",
35901,adjective,"composed of or covered with particles resembling meal in texture or consistency; ""granular sugar""; ""the photographs were grainy and indistinct""; ""it left a mealy residue""",
35902,adjective,"made grainy or formed into granules; ""granulated sugar""",
35903,adjective,"(of textures) resembling plush",
35904,adjective,"(of textures) full of small openings or gaps; ""an open texture""; ""a loose weave""",
35905,adjective,"lacking refinement or cultivation or taste; ""he had coarse manners but a first-rate mind""; ""behavior that branded him as common""; ""an untutored and uncouth human being""; ""an uncouth soldier--a real tough guy""; ""appealing to the vulgar taste for violence""; ""the vulgar display of the newly rich""",
35906,adjective,"of low or inferior quality or value; ""of what coarse metal ye are molded""- Shakespeare; ""produced...the common cloths used by the poorer population""",
35907,adjective,"conspicuously and tastelessly indecent; ""coarse language""; ""a crude joke""; ""crude behavior""; ""an earthy sense of humor""; ""a revoltingly gross expletive""; ""a vulgar gesture""; ""full of language so vulgar it should have been edited""",
35908,adjective,"offensive to good taste especially in sexual matters; ""an earthy but not indecent story""; ""an indecent gesture""",
35909,noun,"language or humor that is down-to-earth; ""the saltiness of their language was inappropriate""; ""self-parody and saltiness riddled their core genre""",
35910,noun,"the quality of being composed of relatively large particles",
35911,noun,"a texture resembling that of sand",
35912,noun,"looseness or roughness in texture (as of cloth)",
35913,noun,"the quality of lacking taste and refinement",
35914,noun,"the quality of lacking refinement and good taste",
35915,verb,"move effortlessly; by force of gravity",
35916,verb,"move smoothly and effortlessly",
35917,verb,"coast in a vehicle using the freewheel",
35918,noun,"the shore of a sea or ocean",
35919,noun,"the region of the shore of a lake or sea or ocean",
35920,noun,"the seacoast first sighted on a voyage (or flight over water)",
35921,noun,"the shore of a sea or ocean regarded as a resort",
35922,noun,"land near the sea that is overflowed by the tide",
35923,noun,"the Mediterranean coast of northern Africa that was famous for its Moorish pirates",
35924,noun,"a coast of the Atlantic Ocean",
35925,noun,"a coast of the Gulf of Mexico",
35926,noun,"a coast of the Pacific Ocean",
35927,noun,"the part of the seashore between the highwater mark and the low-water mark",
35928,noun,"a slope down which sleds may coast; ""when it snowed they made a coast on the golf course""",
35929,noun,"the act of moving smoothly along a surface while remaining in contact with it; ""his slide didn't stop until the bottom of the hill""; ""the children lined up for a coast down the snowy slope""",
35930,noun,"an unexpected slide",
35931,noun,"the act of sliding down a snow-covered slope while standing on a snowboard",
35932,noun,"the outline of a coast",
35933,adjective,"along or following a coast; ""coastal shipping""; ""coastwise winds contributed to the storm""",
35934,adjective,"located on or near or bordering on a coast; ""coastal marshes""; ""coastal waters""; ""the Atlantic coastal plain""",
35935,verb,"coat or impregnate with rubber; ""rubberize fabric for rain coats""",
35936,verb,"coat with gelatin",
35937,verb,"coat (a liquid) with a layer",
35938,verb,"coat with stucco; ""stucco the ceiling""",
35939,verb,"coat with beaten egg; ""egg a schnitzel""",
35940,verb,"cover or coat with a crust",
35941,verb,"cover before cooking; ""dredge the chicken in flour before frying it""",
35942,verb,"coat with soot",
35943,verb,"give a new surface; ""refinish the dining room furniture""",
35944,verb,"apply with a brush; ""Brush butter on the roast""",
35945,verb,"coat with a patina",
35946,verb,"cover with a new surface",
35947,verb,"coat with bread crumbs; ""crumb a cutlet""",
35948,verb,"coat with a layer of copper",
35949,verb,"coat or back with metal foil; ""foliate glass""",
35950,verb,"cover with zinc; ""galvanize steel""",
35951,verb,"cover with varnish",
35952,verb,"coat with a glaze; ""the potter glazed the dishes""",
35953,verb,"coat with tar; ""tar the roof"";  ""tar the roads""",
35954,verb,"provide with a coating; ""enrobe the nuts with chocolate""",
35955,verb,"coat with plaster; ""daub the wall""",
35956,verb,"coat with plastic or cement; ""render the brick walls in the den""",
35957,verb,"coat with a mixture of gypsum and spackle; ""he skimcoated the drywall""",
35958,verb,"cover with a grit; ""grit roads""",
35959,verb,"cover with metal",
35960,verb,"surface with macadam;  ""macadam the road""",
35961,verb,"cover or stiffen or glaze a porous material with size or sizing (a glutinous substance)",
35962,verb,"coat with metal",
35963,verb,"coat with metallic platinum",
35964,verb,"coat with porcelain or a porcelain-like surface",
35965,verb,"coat or cover with zinc",
35966,noun,"an outer garment that has sleeves and covers the body from shoulder down; worn outdoors",
35967,noun,"a short coat that hangs loosely from the shoulders",
35968,noun,"a short close-fitting coat",
35969,noun,"a man's coat cut diagonally from the waist to the back of the knees",
35970,noun,"a warm coat made of duffel; usually has a hood and fastens with toggles",
35971,noun,"a man's coat having knee-length skirts front and back; worn in the 19th century",
35972,noun,"a coat made of fur",
35973,noun,"a light coat worn to protect clothing from substances used while working in a laboratory",
35974,noun,"a short plaid coat made of made of thick woolen material",
35975,noun,"a long close-fitting coat worn for riding in the 19th century",
35976,noun,"a water-resistant coat",
35977,noun,"man's hiplength coat with a straight back; the jacket of a suit",
35978,noun,"a coat made of sheepskin",
35979,noun,"a loose outer coat usually of rich material",
35980,noun,"a woman's short coat",
35981,noun,"a pocket inside of a man's coat",
35982,noun,"the loose back flap of a coat that hangs below the waist",
35983,noun,"the line formed by the lower edge of a skirt or coat",
35984,noun,"a thin layer covering something; ""a second coat of paint""",
35985,noun,"a protective coating of asphalt and filter used on structural metals that are exposed to weathering",
35986,noun,"a layer of paint covering something else",
35987,noun,"a light-sensitive coating on paper or film; consists of fine grains of silver bromide suspended in a gelatin",
35988,noun,"any smooth glossy coating that resembles ceramic glaze",
35989,noun,"an ornamental coating to a building",
35990,noun,"the final coating of plaster applied to walls and ceilings; ""we can't paint until they put on the finishing coat""",
35991,noun,"a coating of gold or of something that looks like gold",
35992,noun,"a hard glossy coating",
35993,noun,"an additional protective coating (as of paint or varnish)",
35994,noun,"a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating",
35995,noun,"a fine coating of oxide on the surface of a metal",
35996,noun,"a thin coating of metal deposited on a surface",
35997,noun,"a coat of stucco applied to a masonry wall",
35998,noun,"a finishing coat applied to exclude moisture",
35999,noun,"coating consisting of a thin layer of superior wood glued to a base of inferior wood",
36000,noun,"a coating capable of making a surface waterproof",
36001,noun,"growth of hair or wool or fur covering the body of an animal",
36002,noun,"dense coat of fine silky hairs on mammals (e.g., cat or seal or weasel)",
36003,noun,"outer coat of especially sheep and yaks",
36004,noun,"anything from which something can be hung",
36005,noun,"a decorative texture or appearance of a surface (or the substance that gives it that appearance); ""the boat had a metallic finish""; ""he applied a coat of a clear finish""; ""when the finish is too thin it is difficult to apply evenly""",
36006,noun,"coating for fabrics, ceramics, metal, etc.",
36007,noun,"a shiny finish put on shoes with polish and buffing; ""his trousers had a sharp crease and you could see your reflection in his shoeshine""",
36008,noun,"a thick twilled fabric of wool and cotton",
36009,noun,"any of several types of coaxial cable used in ethernets",
36010,noun,"nut of any of several trees of the genus Corylus",
36011,noun,"any of several shrubs or small trees of the genus Corylus bearing edible nuts enclosed in a leafy husk",
36012,noun,"stocky short-legged harness horse",
36013,noun,"horse used for pulling vehicles",
36014,noun,"white gull having a black back and wings",
36015,noun,"type genus of the Laridae",
36016,noun,"mostly white aquatic bird having long pointed wings and short legs",
36017,noun,"adult male swan",
36018,noun,"stately heavy-bodied aquatic bird with very long neck and usually white plumage as adult",
36019,verb,"pave with cobblestones",
36020,noun,"rectangular paving stone with curved top; once used to make roads",
36021,noun,"a stone used for paving",
36022,noun,"a person who makes or repairs shoes",
36023,noun,"a maker of boots",
36024,noun,"tall sweetened iced drink of wine or liquor with fruit",
36025,noun,"a mixed drink made of alcoholic liquor mixed with water or a carbonated beverage and served in a tall glass",
36026,noun,"made of fruit with rich biscuit dough usually only on top of the fruit",
36027,noun,"dish baked in pastry-lined pan often with a pastry top",
36028,noun,"common business-oriented language",
36029,noun,"any of numerous venomous fanged snakes of warmer parts of both hemispheres",
36030,noun,"of tropical Africa and Asia",
36031,noun,"aggressive cobra widely distributed in Africa; rarely bites but spits venom that may cause blindness",
36032,noun,"large cobra of southeastern Asia and the East Indies; the largest venomous snake; sometimes placed in genus Naja",
36033,noun,"filaments from a web that was spun by a spider",
36034,noun,"a dense elaborate spider web that is more efficient than the orb web",
36035,noun,"a web spun by spiders to trap insect prey",
36036,noun,"a large genus of South American shrubs and small trees of the family Erythroxylaceae",
36037,noun,"United States comedienne who starred in early television shows with Sid Caesar (1908-2001)",
36038,noun,"dried leaves of the coca plant (and related plants that also contain cocaine); chewed by Andean people for their simulating effect",
36039,noun,"a product made from plant material",
36040,noun,"a narcotic that is considered relatively strong and likely to cause addiction",
36041,noun,"low-grade cocaine mixed with coca paste and cannabis",
36042,noun,"a purified and potent form of cocaine that is smoked rather than snorted",
36043,noun,"a red dyestuff consisting of dried bodies of female cochineal insects",
36044,noun,"Mexican red scale insect that feeds on cacti; the source of a red dye",
36045,noun,"type genus of the Dactylopiidae",
36046,noun,"small homopterous insect that usually lives and feeds on plants and secretes a protective waxy covering",
36047,noun,"the snail-shaped tube (in the inner ear coiled around the modiolus) where sound vibrations are converted into nerve impulses by the organ of Corti",
36048,noun,"a complex system of interconnecting cavities; concerned with hearing and equilibrium",
36049,noun,"a membrane in the cochlea that supports the organ of Corti",
36050,noun,"the hearing organ of the inner ear; contains receptors that respond to sound waves",
36051,verb,"set the trigger of a firearm back for firing",
36052,verb,"to walk with a lofty proud gait, often in an attempt to impress others; ""He struts around like a rooster in a hen house""",
36053,noun,"obscene terms for penis",
36054,noun,"the male organ of copulation (`member' is a euphemism)",
36055,noun,"faucet consisting of a rotating device for regulating flow of a liquid",
36056,noun,"a regulator for controlling the flow of a liquid from a reservoir",
36057,noun,"the part of a gunlock that strikes the percussion cap when the trigger is pulled",
36058,noun,"a young domestic cock; not older than one year",
36059,noun,"a fleshy and deeply serrated outgrowth atop the heads of certain birds especially domestic fowl",
36060,noun,"a cock bred and trained for fighting",
36061,noun,"white or light-colored crested parrot of the Australian region; often kept as cage birds",
36062,noun,"a genus of Psittacidae",
36063,noun,"white cockatoo with a yellow erectile crest",
36064,noun,"white Australian cockatoo with roseate tinged plumage",
36065,noun,"monster hatched by a reptile from a cock's egg; able to kill with a glance",
36066,noun,"a small breed with a wavy silky hair originally developed in England",
36067,noun,"any of several breeds of small to medium-sized gun dogs with a long silky coat and long frilled ears",
36068,noun,"a match in a cockpit between two fighting cocks heeled with metal gaffs",
36069,noun,"a formal contest in which two or more persons or teams compete",
36070,noun,"offensive boldness and assertiveness",
36071,noun,"aggressive self-assurance; given to making bold assertions",
36072,verb,"stir up (water) so as to form ripples",
36073,verb,"bend or lay so that one part covers the other; ""fold up the newspaper""; ""turn up your collar""",
36074,verb,"move or progress freely as if in a stream; ""The crowd flowed out of the stadium""",
36075,verb,"to gather something into small wrinkles or folds; ""She puckered her lips""",
36076,verb,"make wrinkles or creases into a smooth surface; ""The dress got wrinkled""",
36077,verb,"contract; ""The material drew after it was washed in hot water""",
36078,noun,"common edible European bivalve",
36079,noun,"common edible European cockle",
36080,noun,"type genus of the family Cardiidae: cockles",
36081,noun,"a small light flimsy boat",
36082,noun,"a native of the east end of London",
36083,noun,"a native or resident of London",
36084,noun,"the nonstandard dialect of natives of the east end of London",
36085,noun,"an enclosure for cockfights",
36086,noun,"seat where the driver sits while driving a racing car",
36087,noun,"any of numerous chiefly nocturnal insects; some are domestic pests",
36088,noun,"cockroaches; in some classifications considered an order",
36089,noun,"cockroaches and mantids",
36090,noun,"dark brown cockroach originally from orient now nearly cosmopolitan in distribution",
36091,noun,"large reddish brown free-flying cockroach originally from southern United States but now widely distributed",
36092,noun,"widely distributed in warm countries",
36093,noun,"small light-brown cockroach brought to United States from Europe; a common household pest",
36094,noun,"large tropical American cockroaches",
36095,noun,"garden annual with featherlike spikes of red or yellow flowers",
36096,noun,"the fleshy red crest on the head of the domestic fowl and other gallinaceous birds",
36097,adjective,"marked by excessive confidence; ""an arrogant and cocksure materialist""; ""so overconfident and impudent as to speak to the queen""; ""the less he knows the more positive he gets""",
36098,noun,"a cocktail made with vodka and beef bouillon or consomme",
36099,noun,"a cocktail made with rum and lime or lemon juice",
36100,noun,"a cocktail made of gin or vodka and lime juice",
36101,noun,"a cocktail made of creme de menthe and cream (sometimes with creme de cacao)",
36102,noun,"a cocktail made of vodka or gin and orange juice and Galliano",
36103,noun,"a cocktail made with whiskey and sweet vermouth with a dash of bitters",
36104,noun,"a cocktail made of tequila and triple sec with lime and lemon juice",
36105,noun,"a cocktail made of gin (or vodka) with dry vermouth",
36106,noun,"a cocktail made of gin and sweet vermouth",
36107,noun,"a cocktail made of whiskey and bitters and sugar with fruit slices",
36108,noun,"a cocktail made with bourbon with bitters and Pernod and sugar served with lemon peel",
36109,noun,"a cocktail made with vodka and orange juice",
36110,noun,"a cocktail made of orange liqueur with lemon juice and brandy",
36111,noun,"a cocktail made of a liquor (especially whiskey or gin) mixed with lemon or lime juice and sugar",
36112,noun,"a cocktail made of rum and lime or lemon juice with sugar and sometimes bitters",
36113,noun,"a cocktail made with vodka, coffee liqueur, and milk or cream",
36114,noun,"a mixture of sliced or diced fruits",
36115,noun,"a cocktail of cold cooked crabmeat and a sauce",
36116,noun,"a cocktail of cold cooked shrimp and a sauce",
36117,noun,"tall palm tree bearing coconuts as fruits; widely planted throughout the tropics",
36118,noun,"coconut palms",
