ID,POS,Gloss
53587,noun,"condition in which the earth's surface is worn away by the action of water and wind",
53588,adjective,"giving sexual pleasure; sexually arousing",
53589,noun,"an erotic person",
53590,noun,"the illegal use of children in pornographic pictures or films",
53591,noun,"a state of anticipation of sexuality",
53592,verb,"to make a mistake or be incorrect",
53593,verb,"remember incorrectly; ""I misremembered the date""",
53594,verb,"make an error; ""She slipped up and revealed the name""",
53595,verb,"judge incorrectly",
53596,verb,"be deceived, duped, or entrapped by; ""He fell for her charms""; ""He fell for the con man's story""",
53597,noun,"unsatisfactoriness by virtue of not conforming to approved standards",
53598,noun,"fallibility as indicated by erring or a tendency to err",
53599,noun,"the likelihood of making errors",
53600,noun,"a short trip that is taken in the performance of a necessary task or mission",
53601,noun,"a journey for some purpose (usually including the return); ""he took a trip to the shopping center""",
53602,adjective,"straying from the right course or from accepted standards; ""errant youngsters""",
53603,adjective,"likely to fail or make errors; ""everyone is fallible to some degree""",
53604,adjective,"uncontrolled motion that is irregular or unpredictable; ""an errant breeze""",
53605,adjective,"having no fixed course; ""an erratic comet""; ""his life followed a wandering course""; ""a planetary vagabond""",
53606,adjective,"likely to perform unpredictably; ""erratic winds are the bane of a sailor""; ""a temperamental motor; sometimes it would start and sometimes it wouldn't""; ""that beautiful but temperamental instrument the flute""- Osbert Lancaster",
53607,adjective,"not worthy of reliance or trust; ""in the early 1950s computers were large and expensive and unreliable""; ""an undependable assistant""",
53608,noun,"a mistake in printed matter resulting from mechanical failures of some kind",
53609,adjective,"containing or characterized by error; ""erroneous conclusions""; ""the answer was inaccurate""",
53610,noun,"the mistake of incurring liability or blame",
53611,noun,"a minor inadvertent mistake usually observed in speech or writing or in small accidents or memory lapses etc.",
53612,noun,"a mistake resulting from inattention",
53613,noun,"a mistake resulting from neglect",
53614,noun,"a stupid mistake",
53615,noun,"the mistake of not following suit when able to do so",
53616,noun,"the quality of not conforming to fact or truth",
53617,noun,"a misconception resulting from incorrect information",
53618,noun,"departure from what is ethically acceptable",
53619,noun,"the quality of being morally wrong in principle or practice; ""attempts to explain the origin of evil in the world""",
53620,noun,"a statement that contains a mistake",
53621,noun,"the Celtic language of Ireland",
53622,noun,"the Gaelic of Scotland",
53623,noun,"the Gaelic formerly spoken on the Isle of Man",
53624,adjective,"belonging to some prior time; ""erstwhile friend""; ""our former glory""; ""the once capital of the state""; ""her quondam lover""",
53625,adjective,"having or showing profound knowledge; ""a learned jurist""; ""an erudite professor""",
53626,noun,"scholarly attainment; ""he is a man of letters""",
53627,noun,"a volcanic eruption in which a stream of gas and ash is violently ejected to a height of several miles",
53628,noun,"eruption on a mucous membrane (as the inside of the mouth) occurring as a symptom of a disease",
53629,noun,"eruption on the skin occurring as a symptom of a disease",
53630,noun,"a return of something after a period of abatement; ""a recrudescence of racism""; ""a recrudescence of the symptoms""",
53631,adjective,"produced by the action of fire or intense heat; ""rocks formed by igneous agents""",
53632,noun,"any plant of the genus Eryngium",
53633,noun,"large genus of decorative plants with thistlelike flower heads; cosmopolitan in distribution",
53634,noun,"a small squadron",
53635,noun,"a naval unit that is detached from the fleet for a particular task",
53636,noun,"an air force squadron typically containing six airplanes (as in France during World War I)",
53637,noun,"an air force unit larger than a flight and smaller than a group",
53638,noun,"an act of scaling by the use of ladders (especially the walls of a fortification)",
53639,noun,"a stairway whose steps move continuously on a circulating belt",
53640,noun,"edible muscle of mollusks having fan-shaped shells; served broiled or poached or in salads or cream sauces",
53641,noun,"muscle of large deep-water scallops",
53642,noun,"muscle of small choice shallow-water scallops",
53643,noun,scallops,
53644,noun,"a small scallop inhabiting shallow waters and mud flats of the Atlantic coast of North America",
53645,noun,"a large scallop inhabiting deep waters of the Atlantic coast of North America",
53646,noun,"a sexual escapade; an illicit affair",
53647,verb,"get rid of; ""I couldn't shake the car that was following me""",
53648,verb,"move smoothly and easily",
53649,verb,"escape from the control of; ""Industry is running away with us all""",
53650,verb,"remove oneself from a familiar environment, usually for pleasure or diversion; ""We escaped to our summer house for a few days""; ""The president of the company never manages to get away during the summer""",
53651,verb,"use cunning or deceit to escape or avoid; ""The con man always evades""",
53652,noun,"a rapid escape (as by criminals); ""the thieves made a clean getaway""; ""after the expose he had to take it on the lam""",
53653,noun,"a journey by a large group to escape from a hostile environment",
53654,noun,"a hasty flight",
53655,noun,"the flight of Muhammad from Mecca to Medina in 622 which marked the beginning of the Muslim era; the Muslim calendar begins in that year",
53656,noun,"secret aid to escaping slaves that was provided by abolitionists in the years before the American Civil War",
53657,noun,"a valve in a container in which pressure can build up (as a steam boiler); it opens automatically when the pressure reaches a dangerous level",
53658,noun,"nonperformance of something distasteful (as by deceit or trickery) that you are supposed to do; ""his evasion of his clear duty was reprehensible""; ""that escape from the consequences is possible but unattractive""",
53659,noun,"a form of behavior that evades unpleasant realities",
53660,noun,"evading duty or work by pretending to be incapacitated; ""they developed a test to detect malingering""",
53661,noun,"the evasion of work or duty",
53662,noun,"the act of evading by going around",
53663,noun,"a plant originally cultivated but now growing wild",
53664,noun,"someone who escapes",
53665,noun,"mechanical device that regulates movement",
53666,noun,"a long steep slope or cliff at the edge of a plateau or ridge; usually formed by erosion",
53667,noun,"a steep artificial slope in front of a fortification",
53668,noun,"a dry scab formed on the skin following a burn or cauterization of the skin",
53669,noun,"a reversion to the state (as the ultimate owner of property) in the absence of legal heirs",
53670,noun,"(law) an interest in an estate that reverts to the grantor (or his heirs) at the end of some period (e.g., the death of the grantee)",
53671,noun,"the property that reverts to the state",
53672,noun,"large snake mackerel with rings like spectacles around its eyes",
53673,noun,"a genus of Gempylidae",
53674,noun,"snake mackerels; elongated marine fishes with oily flesh; resembles mackerels; found worldwide",
53675,verb,"attend upon as a squire; serve as a squire",
53676,verb,"escort safely",
53677,noun,"a ceremonial escort for the (regimental) colors",
53678,noun,"an escort for a distinguished guest or for the casket at a military funeral",
53679,noun,"someone employed to conduct others",
53680,noun,"a written agreement (or property or money) delivered to a third party or put in trust by one party to a contract to be returned after fulfillment of some condition",
53681,noun,"a flat protective covering (on a door or wall etc) to prevent soiling by dirty fingers",
53682,noun,"(nautical) a plate on a ship's stern on which the name is inscribed",
53683,noun,"(geology) a long winding ridge of post glacial gravel and other sediment; deposited by meltwater from glaciers or ice sheets",
53684,noun,"the language spoken by the Eskimo",
53685,noun,"the family of languages that includes Eskimo and Aleut",
53686,noun,"breed of heavy-coated Arctic sled dog",
53687,noun,"the short part of the esophagus extending downward from the diaphragm to the stomach",
53688,noun,"the valve between the distal end of the esophagus and the stomach; the physiological sphincter at the esophagogastric junction",
53689,adjective,"having an import not apparent to the senses nor obvious to the intelligence; beyond ordinary understanding; ""mysterious symbols""; ""the mystical style of Blake""; ""occult lore""; ""the secret learning of the ancients""",
53690,noun,"a sandal with a sole made of rope or rubber and a cloth upper part",
53691,noun,"a shoe consisting of a sole fastened by straps to the foot",
53692,adjective,"surpassing what is common or usual or expected; ""he paid especial attention to her""; ""exceptional kindness""; ""a matter of particular and unusual importance""; ""a special occasion""; ""a special reason to confide in her""; ""what's so special about the year 2000?""",
53693,adjective,"not common or ordinarily encountered; unusually great in amount or remarkable in character or kind; ""uncommon birds""; ""frost and floods are uncommon during these months""; ""doing an uncommon amount of business""; ""an uncommon liking for money""; ""he owed his greatest debt to his mother's uncommon character and ability""",
53694,noun,"the systematic use of spies to get military or political secrets",
53695,noun,"the act of keeping a secret watch for intelligence purposes",
53696,noun,"strong espresso coffee with a topping of frothed steamed milk",
53697,noun,"liveliness of mind or spirit",
53698,verb,"circulate or discuss tentatively; test the waters with; ""The Republicans are floating the idea of a tax reform""",
53699,verb,"test something under the conditions under which it will actually be used; ""The Army field tested the new tanks""",
53700,noun,"an essay on a scientific or scholarly topic",
53701,noun,"an essay expressing a view on the subject of death",
53702,noun,"English essayist (1775-1834)",
53703,noun,"any substance possessing to a high degree the predominant properties of a plant or drug or other natural product from which it is extracted",
53704,noun,"a toiletry that emits and diffuses a fragrant odor",
53705,noun,"a perfumed liquid made of essential oils and alcohol",
53706,noun,"a heavy perfume made from the patchouli plant",
53707,noun,"perfumes in general",
53708,noun,"a jar of mixed flower petals and spices used as perfume",
53709,noun,"perfume consisting of water scented with oil of roses",
53710,noun,"a perfumed liquid lighter than cologne",
53711,adjective,"absolutely necessary; vitally necessary; ""essential tools and materials""; ""funds essential to the completion of the project""; ""an indispensable worker""",
53712,adjective,"absolutely essential",
53713,adjective,"not suitable to be expended",
53714,noun,"basic importance",
53715,adjective,"highly recommended; ""a book that is must reading""",
53716,adjective,"necessary foods or commodities; ""wheat is a staple crop""",
53717,adjective,"having a firm basis in reality and being therefore important, meaningful, or considerable;  ""substantial equivalents""",
53718,adjective,"existing in essence or effect though not in actual fact; ""a virtual dependence on charity""; ""a virtual revolution""; ""virtual reality""",
53719,adjective,"performing an essential function in the living body; ""vital organs""; ""blood and other vital fluids""; ""the loss of vital heat in shock""; ""a vital spot""; ""life-giving love and praise""",
53720,adjective,"defining rights and duties as opposed to giving the rules by which rights and duties are established; ""substantive law""",
53721,adjective,"absolutely required and not to be used up or sacrificed",
53722,noun,"a necessary or essential thing; ""seat belts are an absolute must""",
53723,noun,"anything that is necessary but lacking; ""he had sufficient means to meet his simple needs""; ""I tried to supply his wants""",
53724,verb,"set up or found; ""She set up a literacy program""",
53725,verb,"start to operate or function or cause to start operating or functioning; ""open a business""",
53726,verb,"establish as the highest level or best performance; ""set a record""",
53727,verb,"bring in or establish in a new place or environment; ""introduce a rule""; ""introduce exotic fruits""",
53728,verb,"fight violence and try to establish peace in (a location); ""The U.N. troops are working to pacify Bosnia""",
53729,noun,"the church that is recognized as the official church of a nation",
53730,noun,"an institution that issues something (securities or publications or currency etc.)",
53731,noun,"the religious institution under the authority of a vicar",
53732,noun,"an establishment consisting of a building or complex of buildings where an organization for the promotion of some cause is situated",
53733,noun,"an establishment where perfumes are made",
53734,noun,"an establishment for study and learning (sometimes including modern universities)",
53735,noun,"an establishment (a factory or an assembly plant or retail store or warehouse etc.) where business is conducted, goods are made or stored or processed or where services are rendered",
53736,noun,"an establishment maintained at public expense in order to provide housing for the poor and homeless",
53737,noun,"any large organization",
53738,noun,"the cognitive process of establishing a valid proof",
53739,noun,"everything you own; all of your assets (whether real property or personal property) and liabilities",
53740,noun,"the total valuation of the estate's assets at the time of the person's death",
53741,noun,"the estate remaining after debts and funeral expenses and administrative expenses have been deducted from the gross estate; the estate then left to be distributed (and subject to federal and state inheritance taxes)",
53742,noun,"(law) an estate secured to a prospective wife as a marriage settlement in lieu of a dower",
53743,noun,"newspaper writers and photographers",
53744,verb,"esteem very highly; ""She thinks the world of her adviser""",
53745,noun,"the condition of being honored (esteemed or respected or well regarded); ""it is held in esteem""; ""a man who has earned high regard""",
53746,noun,"high level of respect gained by impressive development or achievement; ""a man of great stature""",
53747,noun,"the respect with which a person is held; ""they had a high estimation of his ability""",
53748,noun,"an unelaborated elementary awareness of stimulation; ""a sensation of touch""",
53749,noun,"the smallest detectable sensation",
53750,noun,"the blocking of one sensation resulting from the presence of another sensation; ""he studied auditory masking by pure tones""",
53751,noun,"the perceptual experience of seeing; ""the runners emerged from the trees into his clear vision""; ""he had a visual sensation of intense light""",
53752,noun,"a sensation that normally occurs in one sense modality occurs when another modality is stimulated",
53753,adjective,"deserving of esteem and respect; ""all respectable companies give guarantees""; ""ruined the family's good name""",
53754,adjective,"having a good reputation; ""a reputable business""; ""a reputable scientist""; ""a reputable wine""",
53755,noun,"a statement indicating the likely cost of some job; ""he got an estimate from the car repair shop""",
53756,noun,"the general estimation that the public has for a person; ""he acquired a reputation as an actor before he started writing""; ""he was a person of bad report""",
53757,noun,"the official language of Estonia; belongs to the Baltic-Finnic family of languages",
53758,noun,"a group of Finnic languages including Finnish and Estonian",
53759,noun,"a rule of evidence whereby a person is barred from denying the truth of a fact that has already been settled",
53760,noun,"(law) a rule of law whereby any alleged matter of fact that is submitted for investigation at a judicial trial is established or disproved",
53761,verb,"remove from customary environment or associations; ""Her busy schedule removed her from her duties as a mother""",
53762,noun,"a general term for female steroid sex hormones that are secreted by the ovary and responsible for typical female sexual characteristics",
53763,noun,"a potent estrogen used in medicine and in feed for livestock and poultry",
53764,noun,"the most powerful female hormone that occurs naturally; synthesized and used to treat estrogen deficiency and breast cancer",
53765,noun,"a naturally occurring estrogenic hormone; a synthetic form is used to treat estrogen deficiency",
53766,noun,"a naturally occurring weak estrogenic hormone secreted by the mammalian ovary; synthesized (trade name Estronol) and used to treat estrogen deficiency",
53767,noun,"estrogen compound used to treat menstrual irregularities and menopausal symptoms and to prevent pregnancy",
53768,noun,"a synthetic form of estrogen used in combination with a progestin in oral contraceptives",
53769,noun,"applies to nonhuman mammals: a state or period of heightened sexual arousal and activity",
53770,noun,"the wide part of a river where it nears the sea; fresh and salt water mix",
53771,noun,"a long narrow estuary (especially in Scotland)",
53772,noun,"an estuary in northern Brazil into which the Tocantins River flows",
53773,noun,"an estuary between Argentina and Uruguay",
53774,adjective,"extremely hungry; ""they were tired and famished for food and sleep""; ""a ravenous boy""; ""the family was starved and ragged""; ""fell into the esurient embrance of a predatory enemy""",
53775,noun,"an etching made by a process that makes it resemble a water color",
53776,noun,"a seemingly endless time interval (waiting)",
53777,verb,"cause to continue indefinitely",
53778,noun,"a gasoline substitute consisting of 90% gasoline and 10% grain alcohol from corn",
53779,noun,"rectified ethyl alcohol",
53780,noun,"pure ethyl alcohol (containing no more than 1% water)",
53781,noun,"ethyl alcohol that is unfit for drinking but is still useful for other purposes",
53782,noun,"a colorless volatile highly inflammable liquid formerly used as an inhalation anesthetic",
53783,noun,"a nonflammable liquid (trade name Ethrane) used as an inhalation general anesthetic",
53784,noun,"any of a class of organic compounds that have two hydrocarbon groups linked by an oxygen atom",
53785,noun,"a medium that was once supposed to fill all space and to support the propagation of electromagnetic waves",
53786,noun,"the principles of right and wrong that are accepted by an individual or a social group; ""the Puritan ethic""; ""a person with old-fashioned values""",
53787,noun,"the principles of a body of 19th century English reformers who advocated better social and economic conditions for working people",
53788,noun,"rule of personal conduct",
53789,adjective,"conforming to accepted standards of social or professional behavior; ""an ethical lawyer""; ""ethical medical practice""; ""an ethical problem""; ""had no ethical objection to drinking""; ""Ours is a world of nuclear giants and ethical infants""- Omar N. Bradley",
53790,adjective,"in conformance with justice or law or morality; ""do the right thing and confess""",
53791,adjective,"adhering to ethical and moral principles; ""it seems ethical and right""; ""followed the only honorable course of action""; ""had the moral courage to stand alone""",
53792,noun,"the capital of Ethiopia and the country's largest city; located in central Ethiopia",
53793,noun,"a lake in northern Ethiopia; the largest lake in Ethiopia and the source of the Blue Nile",
53794,noun,"a member of the Semitic speaking people of northern Ethiopia",
53795,noun,"a native or inhabitant of Eritrea",
53796,adjective,"not acknowledging the God of Christianity and Judaism and Islam",
53797,noun,"a person who is a member of an ethnic group",
53798,noun,"belief in the superiority of one's own ethnic group",
53799,noun,"the univalent hydrocarbon radical C2H5 derived from ethane by the removal of one hydrogen atom",
53800,noun,"any of a series of univalent groups of the general formula CnH2n+1 derived from aliphatic hydrocarbons",
53801,noun,"a flammable colorless gaseous alkene; obtained from petroleum and natural gas and used in manufacturing many other chemicals; sometimes used as an anesthetic",
53802,noun,"any unsaturated aliphatic hydrocarbon",
53803,noun,"a heavy colorless highly toxic liquid used as a solvent to clean electronic components and for dry cleaning and as a fumigant; causes cancer and liver and lung damage",
53804,verb,"make weak by stunting the growth or development of",
53805,noun,"the act of weakening by stunting the growth or development of something; ""the etiolation of the critical tradition""",
53806,noun,"the philosophical study of causation",
53807,noun,"rules governing socially acceptable behavior",
53808,noun,"forms of ceremony and etiquette observed by diplomats and heads of state",
53809,noun,"a fine point of etiquette or petty formality",
53810,noun,"a popular but erroneous etymology",
53811,noun,"the study of the sources and development of words",
53812,noun,"a statistical technique used in glottochronology; used to estimate how long ago different languages evolved from a common source language",
53813,noun,"wood of any of various eucalyptus trees valued as timber",
53814,noun,"a tree of the genus Eucalyptus",
53815,noun,"tall trees native to the Australian region; source of timber and medicinal oils from the aromatic leaves",
53816,noun,"any of various trees of the genera Eucalyptus or Liquidambar or Nyssa that are sources of gum",
53817,noun,"any of several Australian gum trees growing on moist or alluvial soil",
53818,noun,"any of several low-growing Australian eucalypts",
53819,noun,"any of several Australian eucalypts having fibrous inner bark",
53820,noun,"any of several Australian eucalypts having the bark smooth except at or near the base of the trunk",
53821,noun,"red gum tree of Tasmania",
53822,noun,"very large red gum tree",
53823,noun,"somewhat crooked red gum tree growing chiefly along rivers; has durable reddish lumber used in heavy construction",
53824,noun,"medium-sized swamp gum of New South Wales and Victoria",
53825,noun,"small to medium-sized tree of Australia and Tasmania having smooth white to light-grey bark shedding in patches or strips",
53826,noun,"tall timber tree with hard heavy pinkish or light brown wood",
53827,noun,"large tree with dark compact bark on lower trunk but smooth and white above; yields lumber similar to that of European or American ashes",
53828,noun,"tall fast-growing timber tree with leaves containing a medicinal oil; young leaves are bluish",
53829,noun,"medium-sized tree of southern Australia",
53830,noun,"large gum tree with mottled bark",
53831,noun,"similar to but smaller than the spotted gum and having lemon-scented leaves",
53832,noun,"tree having wood similar to the alpine ash; tallest tree in Australia and tallest hardwood in the world",
53833,noun,"tall tree yielding a false manna",
53834,noun,"the part of the Eucharist when bread and wine are offered to God",
53835,noun,"measuring instrument consisting of a graduated glass tube for measuring volume changes in chemical reactions between gases",
53836,noun,"the study of methods of improving genetic qualities by selective breeding (especially as applied to human mating)",
53837,noun,"minute single-celled green freshwater organism having a single flagella; often classed as algae",
53838,noun,"type genus of the family Euglenaceae: green algae with a single flagellum",
53839,noun,"an orator who delivers eulogies or panegyrics",
53840,noun,"a formal expression of praise for someone who has died recently",
53841,verb,"praise formally and eloquently; ""The dead woman was eulogized at the funeral""",
53842,noun,"widely distributed chiefly evergreen shrubs or small trees or vines",
53843,noun,"trees and shrubs and woody vines usually having bright-colored fruits",
53844,noun,"broad and bushy Asiatic twining shrub with pinkish fruit; many subspecies or varieties",
53845,noun,"a euphemism for `hell'; ""Oh what the heck""",
53846,noun,"the department of local government responsible for collecting and disposing of garbage",
53847,adjective,"having a pleasant sound; ""a euphonious trill of silver laughter""",
53848,adjective,"suggestive of gold; ""a golden voice""",
53849,adjective,"resembling or reminiscent of silver; ""a soft silvern voice""; ""singing in her silvery tones""",
53850,noun,"any agreeable (pleasing and harmonious) sounds; ""he fell asleep to the music of the wind chimes""",
53851,noun,"an inaudible music that Pythagoras thought was produced by the celestial",
53852,verb,"provide with a different harmony; ""reharmonize the melody""",
53853,verb,"write an orchestra score for",
53854,noun,"type genus of the Euphorbiaceae: very large genus of diverse plants all having milky juice",
53855,noun,"a family of plants of order Geraniales",
53856,noun,"poisonous Old World spurge; adventive in America; seeds yield a purgative oil",
53857,noun,"not unattractive European weed whose flowers turn toward the sun",
53858,noun,"an Old World spurge introduced as a weed in the eastern United States",
53859,noun,"African dwarf succulent perennial shrub with numerous slender drooping branches",
53860,noun,"common perennial United States spurge having showy white petallike bracts",
53861,noun,"annual spurge of western United States having showy white-bracted flower clusters and very poisonous milk",
53862,noun,"Old World perennial having foliage resembling cypress; naturalized as a weed in the United States",
53863,noun,"tall European perennial naturalized and troublesome as a weed in eastern North America",
53864,noun,"much-branched hirsute weed native to northeastern North America",
53865,noun,"tropical American plant having poisonous milk and showy tapering usually scarlet petallike leaves surrounding small yellow flowers",
53866,noun,"showy poinsettia found from the southern United States to Peru",
53867,noun,"poinsettia of United States and eastern Mexico; often confused with Euphorbia heterophylla",
53868,noun,"European perennial herb with greenish yellow terminal flower clusters",
53869,noun,"wax-coated shrub of northern Mexico and southwestern United States",
53870,noun,"European erect or depressed annual weedy spurge adventive in northeastern United States",
53871,noun,"Mexican shrub often cultivated for its scarlet-bracted flowers",
53872,noun,"small tree of dry open parts of southern Africa having erect angled branches suggesting candelabra",
53873,noun,"somewhat climbing bushy spurge of Madagascar having long woody spiny stems with few leaves and flowers with scarlet bracts",
53874,noun,"an annual weed of northeastern North America with dentate leaves",
53875,noun,"a river in southwestern Asia; flows into the Persian Gulf; was important in the development of several great civilizations in ancient Mesopotamia",
53876,noun,"any artificially elegant style of language",
53877,noun,"an affected elegance of style that was introduced into Spanish literature by the poet Gongora",
53878,noun,"an elegant style of prose of the Elizabethan period; characterized by balance and antithesis and alliteration and extended similes with and allusions to nature and mythology",
53879,noun,"ordinary writing as distinguished from verse",
53880,noun,"an alloy of copper and nickel with high electrical resistance and a low temperature coefficient; used as resistance wire",
53881,noun,"a town in northwest California on an arm of the Pacific Ocean",
53882,noun,"the basic monetary unit of most members of the European Union (introduced in 1999); in 2002 twelve European nations (Germany, France, Belgium, Luxembourg, the Netherlands, Italy, Spain, Portugal, Ireland, Greece, Austria, Finland) adopted the euro as their basic unit of money and abandoned their traditional currencies",
53883,noun,"a political entity in Europe that began with the papal coronation of Otto I as the first emperor in 962 and lasted until 1806 when it was dissolved by Napoleon",
53884,noun,"a large peninsula in southeastern Europe containing the Balkan Mountain Range",
53885,noun,"a republic in the eastern part of the Balkan Peninsula in southeastern Europe",
53886,noun,"a landlocked republic in central Europe; separated from the Czech Republic in 1993",
53887,noun,"the northernmost countries of Europe",
53888,noun,"the peninsula in northern Europe occupied by Norway and Sweden",
53889,noun,"a republic in central Europe; split into East German and West Germany after World War II and reunited in 1990",
53890,noun,"republic in northern Europe; achieved independence from Russia in 1917",
53891,noun,"the ancient Roman state from 509 BC until Augustus assumed power in 27 BC; was governed by an elected Senate but dissatisfaction with the Senate led to civil wars that culminated in a brief dictatorship by Julius Caesar",
53892,noun,"a Balkan republic in southeastern Europe",
53893,noun,"a geographical area in central and eastern Europe; broken into separate countries at the end of World War I",
53894,noun,"a mountainous republic in central Europe; under the Habsburgs (1278-1918) Austria maintained control of the Holy Roman Empire and was a leader in European politics until the 19th century",
53895,noun,"a medieval country in northern Europe that included regions now parts of northern France and Belgium and southwestern Netherlands",
53896,noun,"a constitutional monarchy in western Europe on the North Sea; half the country lies below sea level",
53897,noun,"an ancient region of northwestern Europe including the Frisian Islands",
53898,noun,"a republic in central Europe",
53899,noun,"an island republic on the island of Iceland; became independent of Denmark in 1944",
53900,noun,"a region in northmost Europe inhabited by Lapps",
53901,noun,"a small landlocked principality (constitutional monarchy) in central Europe located in the Alps between Austria and Switzerland",
53902,noun,"a grand duchy (a constitutional monarchy) landlocked in northwestern Europe between France and Belgium and Germany; an international financial center",
53903,noun,"a constitutional monarchy in a tiny enclave on the French Riviera",
53904,noun,"a republic in central Europe; the invasion of Poland by Germany in 1939 started World War II",
53905,noun,"a peninsula in southwestern Europe",
53906,noun,"the smallest republic in the world; the oldest independent country in Europe (achieved independence in 301); located in the Apennines and completely surrounded by Italy",
53907,noun,"the Russia that is part of Europe",
53908,noun,"a landlocked republic in eastern Europe; formerly a European soviet",
53909,noun,"European countries bordering the Baltic Sea",
53910,noun,"a republic in northeastern Europe on the Baltic Sea",
53911,noun,"a republic in northeastern Europe on the eastern coast of the Baltic Sea",
53912,noun,"a landlocked republic in eastern Europe; formerly a European soviet but achieved independence in 1991",
53913,noun,"a small republic in the eastern Pyrenees between Spain and France",
53914,noun,"the lowland region of western Europe on the North Sea: Belgium and Luxembourg and the Netherlands",
